gmt_create,predict_type,predict_status,exec_time_seconds,groupId,prompt_length,negative_prompt_length,num_images_per_prompt,num_inference_steps,checkpoint_model_version_id,num_lora
2024-12-03 05:19:50,TXT_2_IMG,SUCCEED,26.0,G1397,248.0,26.0,1.0,30.0,M0007,0
2024-12-03 05:20:48,TXT_2_IMG,SUCCEED,8.0,G1397,248.0,26.0,1.0,30.0,M0007,0
2024-12-03 05:21:04,TXT_2_IMG,SUCCEED,16.0,G3189,56.0,26.0,1.0,30.0,M0002,0
2024-12-03 05:21:16,TXT_2_IMG,SUCCEED,7.0,G1397,248.0,26.0,1.0,30.0,M0012,0
2024-12-03 05:21:45,TXT_2_IMG,SUCCEED,11.0,G1397,248.0,26.0,1.0,30.0,M0034,0
2024-12-03 05:21:52,TXT_2_IMG,SUCCEED,16.0,G3189,61.0,26.0,1.0,30.0,M0002,0
2024-12-03 05:22:22,TXT_2_IMG,SUCCEED,19.0,G3189,64.0,26.0,1.0,30.0,M0002,0
2024-12-03 05:22:28,TXT_2_IMG,SUCCEED,13.0,G1397,248.0,26.0,1.0,30.0,M0066,0
2024-12-03 05:23:02,TXT_2_IMG,SUCCEED,15.0,G1397,248.0,26.0,1.0,30.0,M0010,0
2024-12-03 05:23:45,TXT_2_IMG,SUCCEED,20.0,G3189,63.0,26.0,1.0,30.0,M0010,0
2024-12-03 05:24:07,TXT_2_IMG,SUCCEED,13.0,G3190,73.0,26.0,1.0,30.0,M0002,0
2024-12-03 05:24:32,TXT_2_IMG,SUCCEED,15.0,G3189,56.0,26.0,1.0,30.0,M0002,0
2024-12-03 05:24:53,TXT_2_IMG,SUCCEED,22.0,G3190,73.0,26.0,1.0,30.0,M0002,0
2024-12-03 05:25:15,TXT_2_IMG,SUCCEED,21.0,G3189,51.0,26.0,1.0,30.0,M0002,0
2024-12-03 05:26:42,TXT_2_IMG,SUCCEED,15.0,G1397,250.0,26.0,1.0,30.0,M0007,1
2024-12-03 05:27:12,TXT_2_IMG,SUCCEED,9.0,G1397,250.0,26.0,1.0,30.0,M0007,1
2024-12-03 05:27:16,TXT_2_IMG,SUCCEED,23.0,G3189,51.0,26.0,4.0,30.0,M0002,0
2024-12-03 05:28:06,TXT_2_IMG,SUCCEED,15.0,G3189,58.0,26.0,4.0,30.0,M0002,0
2024-12-03 05:30:17,TXT_2_IMG,SUCCEED,17.0,G3189,53.0,26.0,4.0,30.0,M0002,0
2024-12-03 05:31:41,TXT_2_IMG,SUCCEED,14.0,G3189,58.0,26.0,4.0,30.0,M0002,0
2024-12-03 05:50:38,TXT_2_IMG,SUCCEED,15.0,G3191,50.0,26.0,1.0,30.0,M0002,0
2024-12-03 05:50:48,TXT_2_IMG,SUCCEED,87.0,G0793,105.0,,4.0,30.0,M0003,1
2024-12-03 05:51:05,TXT_2_IMG,SUCCEED,85.0,G0793,101.0,,4.0,30.0,M0003,1
2024-12-03 05:51:10,TXT_2_IMG,SUCCEED,25.0,G3191,50.0,26.0,4.0,30.0,M0002,0
2024-12-03 05:51:18,TXT_2_IMG,SUCCEED,81.0,G0793,100.0,,4.0,30.0,M0003,1
2024-12-03 05:51:30,TXT_2_IMG,SUCCEED,90.0,G0793,102.0,,4.0,30.0,M0003,1
2024-12-03 05:51:43,TXT_2_IMG,SUCCEED,92.0,G0793,105.0,,4.0,30.0,M0003,1
2024-12-03 05:51:54,TXT_2_IMG,SUCCEED,66.0,G0793,103.0,,4.0,30.0,M0003,1
2024-12-03 05:52:07,TXT_2_IMG,SUCCEED,62.0,G0793,105.0,,4.0,30.0,M0003,1
2024-12-03 05:52:27,TXT_2_IMG,SUCCEED,21.0,G3191,53.0,26.0,4.0,30.0,M0002,0
2024-12-03 05:53:39,TXT_2_IMG,SUCCEED,51.0,G0793,105.0,,4.0,30.0,M0003,1
2024-12-03 05:53:52,TXT_2_IMG,SUCCEED,47.0,G0793,102.0,,4.0,30.0,M0003,1
2024-12-03 05:54:06,TXT_2_IMG,SUCCEED,48.0,G0793,94.0,,4.0,30.0,M0003,1
2024-12-03 05:54:20,TXT_2_IMG,SUCCEED,49.0,G0793,94.0,,4.0,30.0,M0003,1
2024-12-03 05:55:02,TXT_2_IMG,SUCCEED,55.0,G0793,97.0,,4.0,30.0,M0003,1
2024-12-03 05:55:10,TXT_2_IMG,SUCCEED,47.0,G0793,95.0,,4.0,30.0,M0003,1
2024-12-03 05:55:20,TXT_2_IMG,SUCCEED,55.0,G0793,94.0,,4.0,30.0,M0003,1
2024-12-03 05:55:30,TXT_2_IMG,SUCCEED,55.0,G0793,94.0,,4.0,30.0,M0003,1
2024-12-03 05:55:39,TXT_2_IMG,SUCCEED,61.0,G0793,92.0,,4.0,30.0,M0003,1
2024-12-03 05:55:55,TXT_2_IMG,SUCCEED,48.0,G0793,93.0,,4.0,30.0,M0003,1
2024-12-03 05:56:33,TXT_2_IMG,SUCCEED,46.0,G0793,94.0,,4.0,30.0,M0003,1
2024-12-03 05:56:44,TXT_2_IMG,SUCCEED,47.0,G0793,95.0,,4.0,30.0,M0003,1
2024-12-03 06:06:40,TXT_2_IMG,SUCCEED,18.0,G1022,68.0,26.0,1.0,30.0,M0002,0
2024-12-03 06:09:27,TXT_2_IMG,SUCCEED,16.0,G3192,56.0,26.0,1.0,30.0,M0002,0
2024-12-03 06:10:23,TXT_2_IMG,SUCCEED,14.0,G3192,50.0,26.0,1.0,30.0,M0002,0
2024-12-03 06:30:02,TXT_2_IMG,SUCCEED,28.0,G3193,14.0,26.0,1.0,30.0,M0004,0
2024-12-03 06:39:27,TXT_2_IMG,SUCCEED,20.0,G3194,96.0,26.0,1.0,30.0,M0002,0
2024-12-03 06:48:24,TXT_2_IMG,SUCCEED,52.0,G0316,5.0,,8.0,30.0,M0003,1
2024-12-03 06:53:41,TXT_2_IMG,SUCCEED,60.0,G0316,5.0,,8.0,30.0,M0003,1
2024-12-03 06:55:02,TXT_2_IMG,SUCCEED,66.0,G0316,5.0,,8.0,30.0,M0003,1
2024-12-03 07:02:34,TXT_2_IMG,SUCCEED,62.0,G0316,5.0,,8.0,30.0,M0003,1
2024-12-03 07:11:04,TXT_2_IMG,SUCCEED,26.0,G3195,106.0,26.0,1.0,30.0,M0002,0
2024-12-03 07:13:21,TXT_2_IMG,SUCCEED,18.0,G3195,50.0,26.0,4.0,30.0,M0006,0
2024-12-03 08:30:49,TXT_2_IMG,SUCCEED,15.0,G0535,35.0,26.0,1.0,30.0,M0002,0
2024-12-03 08:31:32,TXT_2_IMG,SUCCEED,17.0,G0535,42.0,26.0,1.0,30.0,M0002,0
2024-12-03 08:32:03,TXT_2_IMG,SUCCEED,16.0,G0535,38.0,26.0,2.0,30.0,M0002,0
2024-12-03 13:38:38,TXT_2_IMG,SUCCEED,34.0,G3196,47.0,26.0,2.0,30.0,M0002,0
2024-12-03 13:39:48,TXT_2_IMG,SUCCEED,37.0,G3196,43.0,26.0,1.0,30.0,M0010,0
2024-12-03 15:54:38,TXT_2_IMG,SUCCEED,31.0,G2958,48.0,26.0,8.0,30.0,M0002,0
2024-12-03 15:55:03,TXT_2_IMG,SUCCEED,27.0,G2958,48.0,26.0,8.0,30.0,M0002,0
2024-12-03 15:56:10,TXT_2_IMG,SUCCEED,32.0,G2958,45.0,26.0,8.0,30.0,M0010,0
2024-12-03 15:57:51,TXT_2_IMG,SUCCEED,31.0,G2958,60.0,26.0,8.0,30.0,M0000,0
2024-12-03 16:08:55,TXT_2_IMG,SUCCEED,21.0,G2958,76.0,26.0,8.0,30.0,M0000,0
2024-12-03 16:11:07,TXT_2_IMG,SUCCEED,37.0,G2958,83.0,26.0,8.0,30.0,M0000,0
2024-12-03 16:12:20,TXT_2_IMG,SUCCEED,15.0,G3197,35.0,26.0,4.0,30.0,M0002,0
2024-12-03 16:12:25,TXT_2_IMG,SUCCEED,109.0,G0146,29.0,,8.0,30.0,M0003,1
2024-12-03 16:13:36,TXT_2_IMG,SUCCEED,23.0,G3197,35.0,26.0,4.0,30.0,M0002,0
2024-12-03 16:13:56,TXT_2_IMG,SUCCEED,24.0,G2958,72.0,26.0,8.0,30.0,M0000,0
2024-12-03 16:14:37,TXT_2_IMG,SUCCEED,28.0,G3197,49.0,26.0,4.0,30.0,M0002,0
2024-12-03 16:15:28,TXT_2_IMG,SUCCEED,28.0,G2958,55.0,26.0,8.0,30.0,M0002,0
2024-12-03 16:16:28,TXT_2_IMG,SUCCEED,23.0,G3197,49.0,26.0,8.0,30.0,M0002,0
2024-12-03 16:17:16,TXT_2_IMG,SUCCEED,32.0,G2958,88.0,26.0,8.0,30.0,M0002,0
2024-12-03 16:18:21,TXT_2_IMG,SUCCEED,6.0,G2958,14.0,26.0,8.0,30.0,M0002,0
2024-12-03 16:18:34,TXT_2_IMG,SUCCEED,113.0,G0146,35.0,,8.0,30.0,M0003,1
2024-12-03 16:19:16,TXT_2_IMG,SUCCEED,23.0,G2958,55.0,26.0,8.0,30.0,M0002,0
2024-12-03 16:19:26,TXT_2_IMG,SUCCEED,16.0,G3197,51.0,26.0,8.0,30.0,M0002,0
2024-12-03 16:19:40,TXT_2_IMG,SUCCEED,89.0,G0146,35.0,,8.0,30.0,M0003,1
2024-12-03 16:20:00,TXT_2_IMG,SUCCEED,87.0,G0146,35.0,,8.0,30.0,M0003,1
2024-12-03 16:22:08,TXT_2_IMG,SUCCEED,70.0,G0146,35.0,,8.0,30.0,M0003,1
2024-12-03 16:22:23,TXT_2_IMG,SUCCEED,76.0,G0146,35.0,,8.0,30.0,M0003,1
2024-12-03 16:23:26,TXT_2_IMG,SUCCEED,80.0,G0146,140.0,,8.0,30.0,M0003,1
2024-12-03 16:24:33,TXT_2_IMG,SUCCEED,16.0,G2958,54.0,26.0,8.0,30.0,M0002,0
2024-12-03 16:25:09,TXT_2_IMG,SUCCEED,70.0,G0146,30.0,,8.0,30.0,M0003,1
2024-12-03 16:25:11,TXT_2_IMG,SUCCEED,68.0,G0146,30.0,,8.0,30.0,M0003,1
2024-12-03 16:25:24,TXT_2_IMG,SUCCEED,25.0,G2958,79.0,26.0,8.0,30.0,M0002,0
2024-12-03 16:26:34,TXT_2_IMG,SUCCEED,18.0,G2958,63.0,26.0,8.0,30.0,M0002,0
2024-12-03 16:28:40,TXT_2_IMG,SUCCEED,13.0,G3198,44.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:29:30,TXT_2_IMG,SUCCEED,14.0,G2958,57.0,26.0,8.0,30.0,M0002,0
2024-12-03 16:29:58,TXT_2_IMG,SUCCEED,13.0,G3198,55.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:30:30,TXT_2_IMG,SUCCEED,75.0,G0146,60.0,,8.0,30.0,M0003,1
2024-12-03 16:30:40,TXT_2_IMG,SUCCEED,77.0,G0146,60.0,,8.0,30.0,M0003,1
2024-12-03 16:30:57,TXT_2_IMG,SUCCEED,20.0,G3198,44.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:31:28,TXT_2_IMG,SUCCEED,77.0,G0146,60.0,,8.0,30.0,M0003,1
2024-12-03 16:31:53,TXT_2_IMG,SUCCEED,13.0,G3198,47.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:32:38,TXT_2_IMG,SUCCEED,25.0,G1433,57.0,26.0,1.0,30.0,M0010,0
2024-12-03 16:34:05,TXT_2_IMG,SUCCEED,16.0,G3198,44.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:34:40,TXT_2_IMG,SUCCEED,17.0,G3198,49.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:34:50,TXT_2_IMG,SUCCEED,29.0,G2713,69.0,48.0,1.0,30.0,M0015,0
2024-12-03 16:35:35,TXT_2_IMG,SUCCEED,29.0,G2713,69.0,48.0,1.0,30.0,M0005,0
2024-12-03 16:35:37,TXT_2_IMG,SUCCEED,24.0,G3199,164.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:35:55,TXT_2_IMG,SUCCEED,15.0,G3198,56.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:36:21,TXT_2_IMG,SUCCEED,25.0,G2713,69.0,48.0,1.0,30.0,M0005,0
2024-12-03 16:36:31,TXT_2_IMG,SUCCEED,45.0,G3198,13.0,26.0,1.0,40.0,M0001,0
2024-12-03 16:36:42,TXT_2_IMG,SUCCEED,73.0,G0146,92.0,,8.0,30.0,M0003,1
2024-12-03 16:36:48,TXT_2_IMG,SUCCEED,70.0,G0146,92.0,,8.0,30.0,M0003,1
2024-12-03 16:36:57,TXT_2_IMG,SUCCEED,13.0,G2713,69.0,48.0,1.0,30.0,M0005,0
2024-12-03 16:37:10,TXT_2_IMG,SUCCEED,115.0,G0146,60.0,,8.0,30.0,M0003,1
2024-12-03 16:38:25,TXT_2_IMG,SUCCEED,25.0,G2713,69.0,48.0,1.0,30.0,M0005,0
2024-12-03 16:38:45,TXT_2_IMG,SUCCEED,26.0,G3199,191.0,26.0,1.0,30.0,M0004,1
2024-12-03 16:39:09,TXT_2_IMG,SUCCEED,23.0,G2713,69.0,48.0,1.0,30.0,M0026,0
2024-12-03 16:39:21,TXT_2_IMG,SUCCEED,14.0,G3200,71.0,26.0,1.0,30.0,M0010,0
2024-12-03 16:39:42,TXT_2_IMG,SUCCEED,71.0,G0146,92.0,,8.0,30.0,M0003,1
2024-12-03 16:40:16,TXT_2_IMG,SUCCEED,28.0,G3201,17.0,13.0,1.0,30.0,M0004,0
2024-12-03 16:40:33,TXT_2_IMG,SUCCEED,26.0,G2713,69.0,48.0,1.0,30.0,M0026,0
2024-12-03 16:40:42,TXT_2_IMG,SUCCEED,14.0,G3200,59.0,26.0,1.0,30.0,M0000,0
2024-12-03 16:40:44,TXT_2_IMG,SUCCEED,27.0,G3199,191.0,26.0,1.0,30.0,M0031,1
2024-12-03 16:41:24,TXT_2_IMG,SUCCEED,30.0,G2713,76.0,48.0,8.0,30.0,M0026,0
2024-12-03 16:41:35,TXT_2_IMG,SUCCEED,16.0,G3200,76.0,26.0,1.0,30.0,M0000,0
2024-12-03 16:42:32,TXT_2_IMG,SUCCEED,55.0,G0146,211.0,,1.0,30.0,M0003,1
2024-12-03 16:42:35,TXT_2_IMG,SUCCEED,28.0,G2713,113.0,48.0,8.0,30.0,M0026,0
2024-12-03 16:43:12,TXT_2_IMG,SUCCEED,82.0,G0146,92.0,,8.0,30.0,M0003,1
2024-12-03 16:43:22,TXT_2_IMG,SUCCEED,78.0,G0146,92.0,,8.0,30.0,M0003,1
2024-12-03 16:43:26,TXT_2_IMG,SUCCEED,122.0,G0146,92.0,,8.0,30.0,M0003,1
2024-12-03 16:43:33,TXT_2_IMG,SUCCEED,67.0,G3199,190.0,28.0,1.0,30.0,M0022,0
2024-12-03 16:43:34,TXT_2_IMG,SUCCEED,135.0,G0146,211.0,,8.0,30.0,M0003,1
2024-12-03 16:45:55,TXT_2_IMG,SUCCEED,72.0,G0146,211.0,,8.0,30.0,M0003,1
2024-12-03 16:46:09,TXT_2_IMG,SUCCEED,70.0,G0146,211.0,,8.0,30.0,M0003,1
2024-12-03 16:46:16,TXT_2_IMG,SUCCEED,117.0,G0146,211.0,,8.0,30.0,M0003,1
2024-12-03 16:47:12,TXT_2_IMG,SUCCEED,25.0,G3201,64.0,43.0,1.0,30.0,M0007,0
2024-12-03 16:47:17,TXT_2_IMG,SUCCEED,23.0,G3199,191.0,28.0,1.0,30.0,M0031,1
2024-12-03 16:47:43,TXT_2_IMG,SUCCEED,21.0,G3202,52.0,26.0,1.0,30.0,M0006,0
2024-12-03 16:47:48,TXT_2_IMG,SUCCEED,80.0,G0146,211.0,,8.0,30.0,M0003,1
2024-12-03 16:48:22,TXT_2_IMG,SUCCEED,13.0,G3203,47.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:48:53,TXT_2_IMG,SUCCEED,15.0,G3203,49.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:50:07,TXT_2_IMG,SUCCEED,22.0,G3204,73.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:50:40,TXT_2_IMG,SUCCEED,79.0,G0146,189.0,,8.0,30.0,M0003,1
2024-12-03 16:50:50,TXT_2_IMG,SUCCEED,15.0,G3204,58.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:51:30,TXT_2_IMG,SUCCEED,14.0,G3205,65.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:52:29,TXT_2_IMG,SUCCEED,82.0,G0146,189.0,,8.0,30.0,M0003,1
2024-12-03 16:53:10,TXT_2_IMG,SUCCEED,17.0,G3206,57.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:53:22,TXT_2_IMG,SUCCEED,80.0,G0146,189.0,,8.0,30.0,M0003,1
2024-12-03 16:53:47,TXT_2_IMG,SUCCEED,19.0,G3206,58.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:54:11,TXT_2_IMG,SUCCEED,25.0,G2005,8.0,26.0,1.0,35.0,M0015,0
2024-12-03 16:54:15,TXT_2_IMG,SUCCEED,21.0,G3205,65.0,26.0,4.0,30.0,M0002,0
2024-12-03 16:54:35,TXT_2_IMG,SUCCEED,73.0,G0146,189.0,,8.0,30.0,M0003,1
2024-12-03 16:54:47,TXT_2_IMG,SUCCEED,16.0,G3102,50.0,26.0,1.0,30.0,M0016,0
2024-12-03 16:55:19,TXT_2_IMG,SUCCEED,26.0,G3207,46.0,26.0,2.0,30.0,M0016,0
2024-12-03 16:55:31,TXT_2_IMG,SUCCEED,23.0,G3102,53.0,26.0,1.0,30.0,M0006,0
2024-12-03 16:55:38,IMG_2_IMG,SUCCEED,40.0,G3201,61.0,25.0,1.0,30.0,M0004,0
2024-12-03 16:56:28,TXT_2_IMG,SUCCEED,14.0,G3206,63.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:57:05,TXT_2_IMG,SUCCEED,23.0,G3208,51.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:57:06,TXT_2_IMG,SUCCEED,16.0,G3209,45.0,26.0,1.0,30.0,M0010,0
2024-12-03 16:57:10,TXT_2_IMG,SUCCEED,21.0,G3206,55.0,26.0,1.0,30.0,M0002,0
2024-12-03 16:57:36,TXT_2_IMG,SUCCEED,16.0,G3210,69.0,26.0,4.0,30.0,M0002,0
2024-12-03 16:58:00,TXT_2_IMG,SUCCEED,19.0,G3209,46.0,26.0,1.0,30.0,M0010,0
2024-12-03 16:58:22,TXT_2_IMG,SUCCEED,27.0,G3210,65.0,26.0,4.0,30.0,M0014,0
2024-12-03 16:58:23,TXT_2_IMG,SUCCEED,26.0,G3102,47.0,26.0,1.0,30.0,M0016,0
2024-12-03 16:58:35,TXT_2_IMG,SUCCEED,59.0,G0250,40.0,,1.0,30.0,M0003,1
2024-12-03 16:58:41,TXT_2_IMG,SUCCEED,53.0,G3141,48.0,,1.0,30.0,M0003,1
2024-12-03 16:58:53,TXT_2_IMG,SUCCEED,38.0,G2115,63.0,38.0,1.0,28.0,M0010,2
2024-12-03 16:59:56,TXT_2_IMG,SUCCEED,17.0,G3150,55.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:00:01,TXT_2_IMG,SUCCEED,54.0,G3141,48.0,,1.0,30.0,M0003,1
2024-12-03 17:00:32,TXT_2_IMG,SUCCEED,29.0,G2115,58.0,38.0,1.0,28.0,M0010,2
2024-12-03 17:00:41,TXT_2_IMG,SUCCEED,20.0,G3209,56.0,26.0,1.0,30.0,M0000,0
2024-12-03 17:00:57,TXT_2_IMG,SUCCEED,16.0,G3211,96.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:01:02,TXT_2_IMG,SUCCEED,45.0,G3198,14.0,26.0,1.0,40.0,M0001,0
2024-12-03 17:01:14,TXT_2_IMG,SUCCEED,54.0,G0250,42.0,,1.0,30.0,M0003,1
2024-12-03 17:01:21,TXT_2_IMG,SUCCEED,16.0,G3150,59.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:01:21,TXT_2_IMG,SUCCEED,53.0,G3141,48.0,,1.0,30.0,M0003,1
2024-12-03 17:01:29,TXT_2_IMG,SUCCEED,21.0,G3209,44.0,26.0,1.0,30.0,M0010,0
2024-12-03 17:01:59,TXT_2_IMG,SUCCEED,24.0,G2115,58.0,38.0,1.0,28.0,M0010,2
2024-12-03 17:02:02,IMG_2_IMG,SUCCEED,36.0,G3201,24.0,26.0,2.0,30.0,M0004,0
2024-12-03 17:02:38,TXT_2_IMG,SUCCEED,78.0,G0146,59.0,,8.0,30.0,M0003,1
2024-12-03 17:02:46,TXT_2_IMG,SUCCEED,19.0,G3209,51.0,26.0,1.0,30.0,M0010,0
2024-12-03 17:02:51,TXT_2_IMG,SUCCEED,80.0,G0146,59.0,,8.0,30.0,M0003,1
2024-12-03 17:02:56,TXT_2_IMG,SUCCEED,51.0,G3198,19.0,26.0,1.0,40.0,M0001,0
2024-12-03 17:02:59,TXT_2_IMG,SUCCEED,135.0,G0146,59.0,,8.0,30.0,M0003,1
2024-12-03 17:03:13,TXT_2_IMG,SUCCEED,43.0,G3150,46.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:03:24,TXT_2_IMG,SUCCEED,44.0,G3209,53.0,26.0,4.0,30.0,M0010,0
2024-12-03 17:03:27,IMG_2_IMG,SUCCEED,47.0,G3017,15.0,26.0,1.0,30.0,M0015,0
2024-12-03 17:03:41,TXT_2_IMG,SUCCEED,75.0,G1526,45.0,,4.0,30.0,M0001,1
2024-12-03 17:03:53,TXT_2_IMG,SUCCEED,75.0,G1526,33.0,,4.0,30.0,M0001,1
2024-12-03 17:04:20,TXT_2_IMG,SUCCEED,54.0,G1526,33.0,,1.0,30.0,M0001,1
2024-12-03 17:05:29,TXT_2_IMG,SUCCEED,19.0,G3212,75.0,26.0,2.0,30.0,M0000,0
2024-12-03 17:05:33,TXT_2_IMG,SUCCEED,24.0,G3209,53.0,26.0,4.0,30.0,M0010,0
2024-12-03 17:05:40,TXT_2_IMG,SUCCEED,53.0,G0250,41.0,,1.0,30.0,M0003,1
2024-12-03 17:05:41,IMG_2_IMG,SUCCEED,22.0,G3017,17.0,26.0,1.0,30.0,M0015,0
2024-12-03 17:05:43,TXT_2_IMG,SUCCEED,23.0,G3150,43.0,26.0,1.0,30.0,M0010,0
2024-12-03 17:05:59,TXT_2_IMG,SUCCEED,16.0,G3213,48.0,26.0,8.0,30.0,M0002,0
2024-12-03 17:06:06,TXT_2_IMG,SUCCEED,30.0,G3214,75.0,26.0,8.0,30.0,M0000,0
2024-12-03 17:06:16,IMG_2_IMG,SUCCEED,14.0,G3017,17.0,26.0,1.0,30.0,M0026,0
2024-12-03 17:06:46,IMG_2_IMG,SUCCEED,17.0,G3017,17.0,26.0,1.0,30.0,M0034,0
2024-12-03 17:06:56,TXT_2_IMG,SUCCEED,28.0,G3213,96.0,26.0,8.0,30.0,M0002,0
2024-12-03 17:07:09,TXT_2_IMG,SUCCEED,27.0,G3150,61.0,26.0,1.0,30.0,M0016,0
2024-12-03 17:07:52,TXT_2_IMG,SUCCEED,53.0,G1526,35.0,,4.0,30.0,M0001,1
2024-12-03 17:07:59,IMG_2_IMG,SUCCEED,16.0,G3017,17.0,26.0,1.0,30.0,M0051,0
2024-12-03 17:08:14,TXT_2_IMG,SUCCEED,37.0,G3214,1.0,26.0,1.0,30.0,M0004,0
2024-12-03 17:08:30,TXT_2_IMG,SUCCEED,78.0,G0250,42.0,,1.0,30.0,M0003,1
2024-12-03 17:09:00,IMG_2_IMG,SUCCEED,18.0,G3017,17.0,26.0,1.0,30.0,M0032,0
2024-12-03 17:09:04,TXT_2_IMG,SUCCEED,17.0,G3213,50.0,26.0,8.0,30.0,M0010,0
2024-12-03 17:09:13,TXT_2_IMG,SUCCEED,11.0,G3150,85.0,26.0,1.0,30.0,M0000,0
2024-12-03 17:09:48,TXT_2_IMG,SUCCEED,15.0,G3215,55.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:09:55,TXT_2_IMG,SUCCEED,23.0,G3213,41.0,26.0,8.0,30.0,M0014,0
2024-12-03 17:10:32,TXT_2_IMG,SUCCEED,55.0,G1526,35.0,,4.0,30.0,M0001,1
2024-12-03 17:10:33,TXT_2_IMG,SUCCEED,36.0,G3198,16.0,26.0,1.0,40.0,M0001,0
2024-12-03 17:10:44,TXT_2_IMG,SUCCEED,10.0,G3215,52.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:10:56,TXT_2_IMG,SUCCEED,52.0,G0250,43.0,,1.0,30.0,M0003,1
2024-12-03 17:11:14,TXT_2_IMG,SUCCEED,19.0,G3216,46.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:11:29,TXT_2_IMG,SUCCEED,22.0,G3215,40.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:11:35,TXT_2_IMG,SUCCEED,32.0,G3198,19.0,26.0,1.0,40.0,M0001,0
2024-12-03 17:11:39,TXT_2_IMG,SUCCEED,15.0,G3017,46.0,26.0,2.0,30.0,M0002,0
2024-12-03 17:12:01,TXT_2_IMG,SUCCEED,63.0,G0250,44.0,,1.0,30.0,M0003,1
2024-12-03 17:12:09,TXT_2_IMG,SUCCEED,16.0,G3215,59.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:12:41,TXT_2_IMG,SUCCEED,44.0,G3198,10.0,26.0,1.0,40.0,M0001,0
2024-12-03 17:12:56,IMG_2_IMG,SUCCEED,20.0,G3017,46.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:13:14,TXT_2_IMG,SUCCEED,59.0,G1526,35.0,,4.0,30.0,M0001,1
2024-12-03 17:14:11,TXT_2_IMG,SUCCEED,38.0,G3198,14.0,26.0,1.0,40.0,M0001,0
2024-12-03 17:14:22,TXT_2_IMG,SUCCEED,45.0,G3141,31.0,,1.0,30.0,M0001,1
2024-12-03 17:14:50,TXT_2_IMG,SUCCEED,11.0,G3150,46.0,26.0,1.0,30.0,M0006,0
2024-12-03 17:15:02,TXT_2_IMG,SUCCEED,17.0,G3198,46.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:15:56,TXT_2_IMG,SUCCEED,59.0,G1526,37.0,,4.0,30.0,M0001,1
2024-12-03 17:16:17,TXT_2_IMG,SUCCEED,20.0,G3198,56.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:16:26,TXT_2_IMG,SUCCEED,41.0,G3150,63.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:16:49,TXT_2_IMG,SUCCEED,18.0,G3217,62.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:17:48,TXT_2_IMG,SUCCEED,23.0,G3217,63.0,26.0,1.0,30.0,M0000,0
2024-12-03 17:17:55,TXT_2_IMG,SUCCEED,16.0,G3218,36.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:18:33,TXT_2_IMG,SUCCEED,44.0,G3217,6.0,26.0,8.0,40.0,M0001,0
2024-12-03 17:18:55,TXT_2_IMG,SUCCEED,16.0,G3219,50.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:19:09,TXT_2_IMG,SUCCEED,23.0,G3220,21.0,26.0,1.0,30.0,M0004,0
2024-12-03 17:19:09,TXT_2_IMG,SUCCEED,26.0,G3221,61.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:19:41,TXT_2_IMG,SUCCEED,16.0,G3219,65.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:19:42,TXT_2_IMG,SUCCEED,15.0,G3198,41.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:20:01,TXT_2_IMG,SUCCEED,23.0,G3220,12.0,26.0,1.0,30.0,M0004,0
2024-12-03 17:20:19,TXT_2_IMG,SUCCEED,17.0,G3221,55.0,26.0,1.0,30.0,M0002,0
2024-12-03 17:20:24,TXT_2_IMG,SUCCEED,21.0,G1433,60.0,26.0,1.0,30.0,M0016,0
